hangul_word,num_hanja,hanja_word
애,95,"['伌', '僾', '厓', '叆', '呃', '哀', '哎', '唉', '唲', '啀', '嗳', '嘊', '噯', '埃', '堐', '塧', '壒', '娭', '娾', '嫒', '嬡', '崕', '崖', '嵦', '愛', '懓', '懝', '挨', '捱', '敱', '敳', '昹', '暧', '曖', '欸', '毐', '涯', '漄', '濭', '燰', '爱', '猚', '獃', '瑷', '璦', '皑', '皚', '皧', '睚', '瞹', '砹', '硋', '硙', '碍', '磑', '礙', '艾', '蔼', '薆', '藹', '譪', '賹', '銰', '鎄', '鑀', '锿', '閡', '阂', '隘', '霭', '靄', '靉', '餲', '馤', '騃', '鱫', '鴱', '㕌', '㗒', '㘷', '㝵', '㣻', '㤅', '㦈', '㱯', '㶼', '㾏', '㿄', '䅬', '䔽', '䕏', '䝽', '䨠', '䬵', '䶣']"
해,94,"['亥', '侅', '偕', '咍', '咳', '嗨', '垓', '塰', '奚', '妎', '姟', '孩', '害', '峐', '嶰', '廨', '慀', '懈', '晐', '楷', '檞', '欬', '氦', '海', '澥', '瀣', '獬', '瑎', '畡', '痎', '絯', '繲', '胲', '膎', '荄', '薢', '薤', '蟹', '蠏', '觟', '解', '觧', '該', '諧', '该', '谐', '豥', '賅', '賌', '赅', '輆', '邂', '郋', '酼', '醢', '陔', '韰', '頦', '颏', '餀', '饚', '駭', '駴', '骇', '骸', '鮭', '鲑', '龤', '㒠', '㗨', '㙰', '㚊', '㜾', '㞒', '㤥', '㧡', '㰡', '㰧', '㰩', '㱼', '㾂', '㾬', '䀭', '䇋', '䉏', '䚸', '䠹', '䠽', '䡡', '䦏', '䪥', '䯐', '䱺', '䲒']"
봉,94,"['丰', '仹', '俸', '凤', '唪', '埄', '埲', '塜', '塳', '夆', '奉', '妦', '封', '峯', '峰', '崶', '捀', '捧', '摓', '桻', '棒', '槰', '樥', '浲', '淎', '湗', '溄', '漨', '烽', '焨', '熢', '犎', '琒', '琫', '甭', '盽', '竼', '篈', '篷', '綘', '縫', '纄', '缝', '艂', '芃', '莑', '菶', '蓬', '蘕', '蜂', '蠭', '覂', '賵', '赗', '逢', '鋒', '鎽', '鏠', '鑝', '锋', '鞛', '韸', '韼', '髼', '鬔', '鳯', '鳳', '鴌', '㛔', '㜂', '㠮', '㡝', '㦀', '㶻', '㷨', '㷭', '㷯', '㸼', '㻱', '䀱', '䆇', '䋽', '䒠', '䗦', '䗬', '䙜', '䡫', '䧏', '䩬', '䩼', '䭰', '䮾', '䳞', '䴶']"
한,94,"['仠', '佷', '傼', '僩', '僴', '兯', '哻', '垾', '娨', '娴', '嫨', '嫺', '嫻', '寒', '屽', '恨', '悍', '憪', '扞', '捍', '撊', '旱', '晘', '暵', '橌', '橺', '汉', '汗', '浫', '漢', '澖', '澣', '瀚', '焊', '狠', '猂', '皔', '瞷', '罕', '翰', '蓒', '蔊', '蛝', '螒', '覵', '豻', '貋', '邗', '釬', '銲', '閈', '閑', '閒', '闬', '闲', '限', '雗', '韓', '韩', '駻', '骭', '鶾', '鷳', '鷴', '鷼', '鹇', '麲', '鼾', '㒏', '㛠', '㡾', '㢨', '㪋', '㯗', '㲦', '㵄', '㸁', '䁂', '䂅', '䈨', '䉯', '䍐', '䍑', '䎯', '䏷', '䓍', '䓳', '䕿', '䗙', '䛞', '䥜', '䦘', '䦥', '䮧']"
대,93,"['亣', '代', '儓', '坮', '垈', '大', '嬯', '对', '対', '對', '岱', '帒', '带', '帯', '帶', '廗', '待', '怼', '憝', '憞', '懛', '懟', '戴', '擡', '旲', '柋', '檯', '汏', '濧', '瀩', '瀻', '玳', '瑇', '甙', '碓', '祋', '簤', '籉', '臺', '艜', '薱', '薹', '袋', '襨', '襶', '譈', '譵', '貸', '贷', '蹛', '軑', '軚', '轛', '轪', '鐓', '鐜', '镦', '队', '隊', '鮘', '黛', '黱', '㐲', '㒗', '㓫', '㘆', '㙜', '㙵', '㚎', '㛿', '㝳', '㞭', '㠚', '㣕', '㦠', '㬃', '㬣', '㭖', '㯂', '㳔', '㷘', '㸀', '㻖', '䃍', '䈆', '䑓', '䒫', '䙊', '䚞', '䚟', '䨴', '䯟', '䲦']"
효,93,"['侾', '俲', '倄', '傚', '効', '呺', '哓', '哮', '嘋', '嘵', '嚆', '嚣', '嚻', '囂', '婋', '孝', '宯', '崤', '庨', '憢', '撬', '效', '敩', '斅', '斆', '晓', '暁', '曉', '枭', '枵', '梟', '歊', '殽', '毊', '洨', '涍', '淆', '滧', '灱', '灲', '熇', '爻', '猇', '獢', '痚', '皛', '皢', '硣', '穘', '窙', '笅', '筊', '肴', '胶', '膮', '藠', '虈', '虓', '訤', '詨', '誟', '誵', '郩', '酵', '顤', '餚', '驍', '骁', '髇', '髐', '鴞', '鸮', '﨧', '㕺', '㚠', '㤊', '㩭', '㫴', '㭳', '㮁', '㵿', '㹲', '㺧', '䂚', '䉰', '䋂', '䒝', '䓔', '䕧', '䖀', '䥵', '䫞', '䬘']"
체,92,"['剃', '叇', '嚏', '嚔', '墆', '屉', '屜', '崹', '嵽', '彘', '懘', '挮', '掣', '揥', '搋', '摖', '摰', '替', '杕', '栘', '棣', '楴', '殢', '涕', '滞', '滯', '璏', '疐', '痸', '皉', '矵', '砌', '磜', '祶', '禘', '笍', '締', '缔', '蒂', '蔕', '蕞', '蝃', '螮', '褅', '諦', '谛', '躰', '軆', '达', '迏', '迖', '递', '逓', '逮', '遆', '遞', '遰', '釱', '鉪', '銐', '鐟', '霴', '靆', '餟', '骵', '體', '髢', '髰', '鬀', '鬄', '鷈', '鷉', '㓹', '㔸', '㚄', '㡗', '㬱', '㿃', '䀙', '䄟', '䇧', '䌡', '䎮', '䏅', '䐭', '䗖', '䙗', '䟷', '䠠', '䪆', '䴘', '䶏']"
관,92,"['丱', '串', '倌', '冠', '卝', '官', '宽', '寛', '寬', '悹', '悺', '惯', '慣', '掼', '摜', '棺', '樌', '欟', '欵', '款', '歀', '毌', '泴', '涫', '潅', '灌', '烪', '爟', '琯', '瓘', '痯', '瘝', '盥', '矔', '礶', '祼', '窤', '窽', '窾', '筦', '管', '綰', '绾', '罆', '罐', '舘', '菅', '蒄', '覌', '観', '觀', '观', '貫', '賗', '贯', '躀', '輨', '遦', '錧', '鏆', '鑧', '鑵', '関', '闗', '關', '雚', '顴', '颧', '館', '馆', '髋', '髖', '鱹', '鳤', '鸛', '鹳', '㮡', '㯘', '䏓', '䕀', '䗆', '䗰', '䘾', '䙮', '䝺', '䤽', '䥗', '䦎', '䩪', '䪀', '䲌', '䲘']"
찬,91,"['丳', '儏', '儧', '儹', '劗', '囋', '巑', '撰', '撺', '攅', '攒', '攛', '攢', '櫕', '欑', '殩', '湌', '澯', '濽', '灒', '灿', '熶', '燦', '爘', '爨', '璨', '瓉', '瓒', '瓚', '禶', '穳', '窜', '竄', '篡', '篹', '簒', '籑', '籫', '粲', '繤', '纂', '纉', '纘', '缵', '羼', '薒', '襸', '讃', '讚', '賛', '贊', '赞', '趱', '趲', '蹿', '躜', '躥', '躦', '鄼', '酂', '酇', '鑚', '鑹', '鑽', '镩', '餐', '饌', '饡', '馔', '㛑', '㜺', '㠝', '㣓', '㦌', '㬄', '㸇', '㸑', '㹽', '㺗', '㻮', '䂎', '䉔', '䉵', '䌣', '䞼', '䟎', '䡽', '䬤', '䬸', '䰖', '䱗']"
염,91,"['乵', '偣', '冄', '冉', '厌', '厣', '厭', '厴', '呥', '塩', '壛', '夵', '姌', '媣', '嬮', '恹', '懕', '懨', '扊', '抩', '敥', '曕', '染', '棪', '檶', '檿', '櫩', '殓', '滟', '灎', '灔', '灧', '灩', '炎', '焔', '焰', '燄', '猒', '珃', '琰', '盐', '艳', '艶', '艷', '苒', '蒅', '蚦', '蚺', '衻', '袡', '豓', '豔', '酓', '酽', '醶', '釅', '閆', '閻', '闫', '阎', '餍', '饜', '髥', '髯', '魇', '魘', '鯰', '鲶', '鹽', '黡', '黶', '㚩', '㦔', '㱘', '㶄', '㷋', '㷔', '㷺', '㿕', '䀋', '䅧', '䌪', '䎃', '䎦', '䒣', '䛁', '䣸', '䤡', '䦲', '䫇', '䶲']"
화,90,"['伙', '俰', '划', '化', '华', '吙', '咊', '和', '哗', '啝', '嘩', '埖', '墷', '夻', '姀', '婲', '嬅', '崈', '崋', '惒', '摦', '擭', '旤', '杹', '枠', '柇', '桦', '椛', '楇', '槬', '樺', '沎', '澕', '火', '灬', '璍', '画', '畫', '畵', '盉', '硴', '祸', '禍', '禾', '竵', '糀', '舙', '花', '芲', '華', '萂', '蕐', '訸', '話', '誮', '譁', '譮', '话', '貨', '货', '邩', '釫', '鈥', '鉌', '錵', '鏵', '钬', '铧', '靴', '鞾', '驊', '骅', '魤', '鱯', '鳠', '鷨', '龢', '㕦', '㗾', '㟆', '㠏', '㦊', '㭉', '㳸', '㶡', '䄀', '䅿', '䒩', '䔢', '䛡']"
루,89,"['偻', '僂', '厽', '喽', '嘍', '垒', '塁', '塿', '壘', '娄', '婁', '嫘', '屚', '屡', '屢', '嵝', '嶁', '廔', '慺', '搂', '摟', '楼', '樓', '櫐', '氀', '泪', '涙', '淚', '溇', '漊', '漏', '熡', '甊', '瘘', '瘺', '瘻', '癳', '瞜', '篓', '簍', '累', '縷', '缕', '耧', '耬', '膢', '艛', '蒌', '蔞', '蝼', '螻', '褛', '褸', '謱', '貗', '軁', '遱', '鏤', '镂', '陋', '鞻', '髅', '髏', '鷜', '鼺', '㒍', '㔷', '㙼', '㜢', '㟺', '㡞', '㥪', '㪹', '㲎', '㴃', '㶟', '㹎', '㺏', '㻲', '䁖', '䄛', '䅹', '䉂', '䝏', '䣚', '䫫', '䮫', '䱾', '䴎']"
복,89,"['伏', '僕', '匐', '卜', '垘', '墣', '复', '宓', '幞', '復', '扑', '攴', '攵', '服', '栿', '棴', '椱', '楅', '澓', '濮', '獛', '畐', '畗', '癁', '福', '稪', '穙', '箙', '絥', '纀', '腹', '茯', '菐', '菔', '葍', '蔔', '蕧', '虙', '虲', '蝠', '蝮', '袱', '複', '襆', '襥', '覄', '覆', '諨', '贌', '踾', '蹼', '輹', '輻', '轐', '辐', '醭', '鍑', '鍢', '馥', '鮲', '鰒', '鳆', '鳪', '鵩', '鶝', '鸔', '㒒', '㓀', '㙏', '㚆', '㠅', '㬼', '㯷', '㲫', '䃼', '䇚', '䈏', '䑑', '䕎', '䕐', '䗱', '䞳', '䟮', '䧤', '䨱', '䪁', '䫝', '䴆', '䵗']"
료,87,"['了', '佬', '僚', '叾', '嘹', '嫽', '寮', '尞', '尥', '尦', '屪', '嶚', '嶛', '廖', '廫', '憀', '憭', '撩', '敹', '料', '暸', '曢', '橑', '潦', '炓', '熮', '燎', '爎', '爒', '爳', '獠', '璙', '疗', '療', '瞭', '窲', '窷', '竂', '簝', '繚', '缭', '翏', '聊', '膋', '膫', '蓼', '藔', '蟉', '蟟', '豂', '賿', '蹘', '蹽', '轑', '辽', '遼', '鄝', '醪', '鐐', '镣', '镽', '顟', '飂', '飉', '髎', '鬧', '鷯', '鹩', '㙩', '㝋', '㞠', '㟹', '㡻', '㵳', '㶫', '䄦', '䉼', '䎆', '䑠', '䒿', '䕩', '䜍', '䝤', '䢧', '䨅', '䩍', '䭜']"
병,86,"['丙', '並', '乒', '併', '倂', '偋', '傡', '兵', '垪', '塀', '寎', '屏', '屛', '帡', '帲', '幈', '并', '幷', '庰', '怲', '恲', '抦', '捠', '摒', '昞', '昺', '柄', '栟', '棅', '椪', '氞', '洴', '炳', '琕', '瓶', '甁', '甹', '病', '眪', '秉', '窉', '竝', '竮', '箳', '簈', '絣', '缾', '聠', '艵', '苪', '荓', '蛃', '蛢', '誁', '踫', '軿', '輧', '迸', '逬', '邴', '郱', '鈵', '鉼', '鋲', '陃', '鞆', '頩', '餅', '餠', '饼', '騈', '鮩', '鵧', '㔙', '㙃', '㨀', '㻂', '䈂', '䋑', '䍈', '䔊', '䗒', '䨻', '䰃', '䴵', '䶄']"
곤,86,"['丨', '困', '坤', '堃', '堒', '壸', '壼', '尡', '崐', '崑', '悃', '惃', '捁', '捆', '昆', '晜', '梱', '棍', '棞', '涃', '滚', '滾', '潉', '焑', '熴', '猑', '琨', '瑻', '璭', '睏', '睔', '睴', '硱', '磙', '祵', '稇', '綑', '緄', '绲', '臗', '菎', '蓘', '蔉', '蜫', '衮', '袞', '裈', '裍', '裩', '褌', '謴', '輥', '辊', '醌', '錕', '锟', '閫', '閸', '阃', '騉', '髠', '髡', '髨', '鮌', '鯀', '鯤', '鲧', '鲲', '鵾', '鶤', '鹍', '齫', '㒭', '㙥', '㡓', '㨰', '㫻', '㬷', '㱎', '䃂', '䎾', '䖵', '䙛', '䜇', '䠅', '䵪']"
광,86,"['侊', '俇', '僙', '儣', '光', '劻', '匡', '匩', '哐', '圹', '垙', '壙', '姯', '広', '廣', '恇', '懬', '懭', '抂', '撗', '旷', '昿', '曠', '桄', '框', '洭', '洸', '灮', '炗', '炚', '炛', '烡', '爌', '犷', '狂', '獷', '珖', '眶', '矌', '矿', '砿', '硄', '磺', '礦', '穬', '筐', '筺', '絋', '絖', '纊', '纩', '胱', '臦', '臩', '茪', '誆', '誑', '诓', '诳', '軖', '軭', '輄', '迋', '逛', '邝', '邼', '鄺', '鉱', '銧', '鋛', '鑛', '鵟', '黆', '黋', '㤮', '㫕', '㫛', '㹰', '㼅', '㾠', '㿠', '䇊', '䊯', '䒰', '䖱', '䯑']"
산,82,"['产', '仐', '伞', '傘', '删', '刪', '剷', '匴', '厁', '圸', '壭', '姍', '姗', '孪', '孿', '山', '嵼', '摌', '散', '杣', '橵', '毵', '毿', '汕', '浐', '滻', '潵', '潸', '澘', '狦', '狻', '珊', '產', '産', '疝', '痠', '祘', '笇', '筭', '算', '簅', '糤', '繖', '舢', '蒜', '藖', '訕', '讪', '赸', '跚', '軕', '邖', '酸', '鏟', '鏾', '铲', '閂', '閊', '闩', '隡', '霰', '饊', '馓', '㛽', '㢫', '㦃', '㪔', '㪚', '㮼', '㯆', '㹌', '㹪', '䃟', '䈀', '䉈', '䊲', '䐮', '䚲', '䝜', '䡲', '䨷', '䴮']"
후,82,"['侯', '候', '冔', '厚', '后', '吼', '吽', '呍', '喉', '喣', '嗅', '垕', '堠', '姁', '帿', '後', '朽', '洉', '涸', '煦', '犼', '猤', '猴', '珛', '珝', '疞', '瘊', '睺', '矦', '篌', '糇', '翭', '翵', '葔', '螑', '詡', '譃', '诩', '豞', '逅', '郈', '鄇', '酗', '銗', '鍭', '餱', '骺', '鮜', '鯸', '鱟', '鲎', '鲘', '齁', '齅', '㖃', '㗋', '㗜', '㢿', '㤧', '㫗', '㬋', '㮢', '㰭', '㱙', '㴟', '㷞', '㸸', '㺅', '㻈', '㽳', '䂉', '䏏', '䖉', '䗔', '䙈', '䞀', '䞧', '䣱', '䣴', '䧁', '䫛', '䳧']"
력,82,"['儮', '力', '历', '厤', '厯', '叻', '呖', '嚦', '坜', '壢', '屴', '擽', '攊', '暦', '曆', '朸', '枥', '栎', '檪', '櫟', '櫪', '歴', '歷', '沥', '瀝', '爏', '瓅', '瓑', '疬', '癧', '皪', '砳', '砾', '磿', '礫', '礰', '秝', '苈', '蒚', '藶', '蚸', '蝷', '觻', '讈', '赲', '跞', '躒', '轢', '轣', '轹', '郦', '酈', '鎘', '镉', '雳', '靂', '靋', '韷', '鱳', '鳨', '㔏', '㠣', '㧰', '㬏', '㯤', '㱹', '㷴', '㺡', '㻺', '㽁', '㿨', '䃯', '䍥', '䍽', '䔉', '䟏', '䟐', '䤙', '䥶', '䮥', '䰛', '䰜']"
첨,81,"['佥', '僉', '冿', '厃', '噡', '婖', '尖', '嶦', '幨', '忝', '悿', '惉', '掭', '敁', '檐', '櫼', '沗', '沾', '添', '湉', '瀐', '瀸', '灊', '燂', '甛', '甜', '瞻', '签', '簷', '簽', '籖', '籡', '籤', '舔', '舚', '菾', '虃', '裣', '裧', '襜', '襝', '詹', '諂', '讇', '谄', '酟', '鋓', '鍩', '鐱', '鑯', '锘', '閚', '韂', '餂', '黇', '㐁', '㑒', '㔐', '㖭', '㙴', '㚲', '㜬', '㡨', '㤁', '㤐', '㦰', '㬲', '㮇', '㵇', '㶺', '㾆', '䄡', '䄼', '䇝', '䋬', '䏦', '䑚', '䞌', '䠨', '䦓', '䪜']"
민,81,"['僶', '冺', '刡', '勄', '垊', '姄', '岷', '崏', '忞', '忟', '怋', '悯', '悶', '愍', '慜', '憫', '抿', '捪', '敃', '敏', '敯', '旻', '旼', '暋', '民', '泯', '渑', '湣', '潣', '澠', '焖', '燘', '燜', '玟', '珉', '琘', '琝', '瑉', '痻', '盿', '砇', '碈', '笢', '簢', '緍', '緡', '缗', '罠', '苠', '鈱', '錉', '鍲', '閔', '閩', '闵', '闷', '闽', '鰵', '鳘', '鴖', '黽', '黾', '㞶', '㟩', '㟭', '㥃', '㥗', '㥸', '㨉', '㫣', '㬆', '䁕', '䂥', '䃉', '䋋', '䝧', '䟨', '䡑', '䡻', '䪸', '䲄']"
매,80,"['买', '佅', '凂', '劢', '勱', '卖', '呅', '呆', '嘪', '坆', '埋', '塺', '売', '妹', '媒', '寐', '抺', '挴', '昧', '枚', '梅', '楳', '槑', '毎', '每', '沬', '浼', '湈', '煤', '玫', '珻', '痗', '眛', '禖', '罵', '脄', '脢', '腜', '苺', '荬', '莓', '蕒', '薶', '買', '賣', '跊', '迈', '邁', '酶', '鋂', '霉', '霾', '韎', '駡', '骂', '鬽', '魅', '鷶', '黣', '㙁', '㜥', '㦟', '㭑', '㵋', '㺳', '䀛', '䀜', '䁲', '䆀', '䊈', '䍙', '䔦', '䚑', '䜕', '䜸', '䤂', '䨪', '䰨', '䰪', '䵢']"
질,80,"['侄', '儨', '劕', '厔', '叱', '垤', '妷', '姪', '嫉', '峌', '帙', '庢', '恎', '愱', '戜', '抶', '挃', '昳', '晊', '柣', '桎', '槉', '櫍', '洷', '潌', '瓆', '瓞', '疾', '眣', '眰', '礩', '祑', '秩', '秷', '窒', '紩', '絰', '绖', '翐', '耊', '耋', '胅', '腟', '膣', '臷', '苵', '蒺', '蛭', '螏', '螲', '袟', '袠', '詄', '豑', '豒', '貭', '質', '质', '跌', '迭', '郅', '銍', '鑕', '铚', '锧', '㑵', '㗌', '㗧', '㘍', '㜱', '㜼', '㩫', '㲳', '㲺', '䏄', '䑇', '䜠', '䟈', '䬹', '䱃']"
협,79,"['侠', '俠', '冾', '劦', '勰', '匧', '协', '協', '叶', '嗋', '垥', '埉', '夹', '夾', '峡', '峽', '恊', '悏', '惬', '愜', '愶', '拹', '挟', '挾', '旪', '梜', '浃', '浹', '熁', '燲', '狭', '狹', '硖', '硤', '祫', '筴', '箧', '篋', '綊', '胁', '脅', '脇', '脋', '脥', '荚', '莢', '蛱', '蛺', '鉿', '鋏', '铗', '铪', '陿', '鞈', '頬', '頰', '颊', '餄', '饸', '㙝', '㛍', '㢵', '㤲', '㥦', '㥷', '㮉', '㶸', '㼪', '㽠', '㾜', '㿓', '䁋', '䇲', '䏩', '䏮', '䕛', '䝱', '䬅', '䶝']"
준,78,"['俊', '偆', '僔', '儁', '准', '凖', '噂', '埈', '埻', '墫', '壿', '夋', '宒', '寯', '峻', '嶟', '惷', '懏', '捘', '撙', '晙', '樽', '殾', '浚', '準', '濬', '焌', '畯', '皴', '睃', '稕', '竣', '竴', '箺', '綧', '繜', '罇', '葰', '蠢', '訰', '譐', '踆', '踳', '蹲', '迿', '逡', '遵', '鎨', '鐏', '陖', '隼', '雋', '餕', '馂', '駿', '骏', '鱒', '鳟', '鵔', '鵕', '鶽', '鷷', '㑓', '㑺', '㒞', '㕙', '㝦', '㡒', '㷪', '㻐', '㻪', '㼱', '䐏', '䔿', '䞭', '䣩', '䥴', '䮞']"
련,78,"['僆', '嗹', '噒', '堜', '奱', '娈', '媡', '嫾', '孌', '徚', '恋', '慩', '憐', '戀', '挛', '摙', '撵', '攆', '攣', '梿', '楝', '槤', '櫣', '涟', '湅', '漣', '炼', '煉', '琏', '瑓', '璉', '癴', '練', '縺', '纞', '练', '翴', '联', '聨', '聫', '聮', '聯', '脔', '膦', '臠', '莲', '萰', '蓮', '裢', '褳', '謰', '蹥', '輦', '辇', '连', '連', '鄻', '鍊', '鏈', '链', '鰊', '鰱', '鲢', '㜃', '㜕', '㜻', '㝈', '㟀', '㥕', '㦁', '㪝', '㰈', '㶌', '㺦', '㼑', '䃛', '䏈', '䜌']"
뢰,78,"['傫', '儡', '壨', '擂', '攂', '檑', '櫑', '櫴', '洡', '濑', '瀨', '瀬', '牢', '珱', '瓃', '畾', '癗', '磊', '磥', '礌', '礧', '礨', '筙', '籁', '籟', '纇', '罍', '耒', '蕾', '藾', '蠝', '襰', '誄', '讄', '诔', '賂', '賚', '賴', '赂', '赉', '赖', '轠', '酹', '銇', '錑', '鐳', '鑘', '鑸', '镭', '雷', '靁', '頛', '頪', '頼', '顂', '颣', '鱩', '㑍', '㒦', '㔣', '㠥', '㲕', '㵢', '㵽', '㼍', '㿔', '䄤', '䉪', '䍣', '䐯', '䒹', '䛶', '䠭', '䢮', '䣂', '䨓', '䮑', '䲚']"
역,77,"['亦', '伇', '圛', '坄', '垼', '域', '埸', '墿', '屰', '峄', '嶧', '帟', '役', '怿', '懌', '戫', '易', '晹', '曎', '棫', '棭', '歝', '淢', '湙', '炈', '燡', '琙', '疫', '痬', '睪', '硛', '緎', '縌', '繹', '绎', '罭', '虉', '蜮', '訳', '譯', '译', '豛', '逆', '醳', '鈠', '閾', '阈', '駅', '驛', '驿', '魊', '鯣', '鶂', '鶃', '鷊', '鹝', '鹟', '㑊', '㘁', '㚜', '㣂', '㴁', '㴒', '㶠', '㻛', '㽣', '䍞', '䓈', '䓪', '䖌', '䡛', '䦴', '䧕', '䭞', '䮙', '䰥', '䳬']"
마,76,"['亇', '傌', '劘', '吀', '吗', '哶', '唛', '嗎', '嘛', '嘜', '嚒', '嚤', '嚰', '妈', '媽', '嫲', '嬤', '嬷', '尛', '懡', '戂', '摩', '擵', '杩', '榪', '溤', '犘', '犸', '獁', '玛', '瑪', '痲', '码', '碼', '磨', '礳', '祃', '禡', '耱', '蔴', '藦', '蘑', '蚂', '螞', '蟆', '蟇', '鎷', '饝', '馬', '马', '髍', '鬕', '魔', '鰢', '鷌', '麻', '麼', '麽', '麿', '㐃', '㐷', '㦄', '㾺', '䃺', '䔍', '䗫', '䘞', '䜆', '䣕', '䣖', '䧞', '䩋', '䭩', '䯢', '䲈', '䳸']"
심,76,"['伈', '侺', '吢', '吣', '噚', '堔', '婶', '嬸', '审', '宷', '審', '寻', '尋', '心', '忄', '愖', '憳', '攳', '杺', '枔', '桪', '梣', '樳', '橬', '沁', '浔', '淰', '深', '渖', '潯', '瀋', '煁', '燖', '璕', '甚', '瘎', '瞫', '芯', '葚', '蕈', '蟳', '襑', '覾', '諗', '諶', '讅', '谂', '谉', '谌', '邥', '鄩', '鈊', '鐔', '镡', '鬵', '魫', '鱏', '鱘', '鲟', '㔤', '㖊', '㚞', '㚯', '㜄', '㜦', '㝷', '㣺', '㤈', '㰂', '㴱', '㶒', '㻣', '㽸', '䉇', '䚓', '䤁']"
총,75,"['丛', '偬', '傯', '冢', '匆', '叢', '埫', '塚', '宠', '寵', '忩', '怱', '总', '悤', '惣', '愡', '憁', '捴', '揔', '搃', '摠', '棇', '樬', '樷', '欉', '漎', '漗', '潈', '潨', '濍', '灇', '焧', '熜', '燪', '爜', '璁', '篵', '総', '緫', '縂', '總', '繱', '聡', '聦', '聪', '聰', '茐', '葱', '蓯', '蔥', '藂', '蟌', '謥', '銃', '鍯', '鏓', '鏦', '铳', '騘', '驄', '骢', '㞱', '㷓', '㹅', '䆹', '䈡', '䉥', '䐋', '䓗', '䕺', '䗓', '䡯', '䤸', '䧭', '䰌']"
금,75,"['今', '僸', '凎', '凚', '唫', '噙', '噤', '坅', '妗', '嵚', '嶔', '庈', '惍', '扲', '捦', '搇', '擒', '昑', '檎', '澿', '珡', '琴', '琹', '琻', '砛', '禁', '禽', '笒', '紟', '耹', '肣', '芩', '菳', '蚙', '蠄', '衾', '衿', '襟', '赺', '軡', '金', '釒', '鈙', '錦', '鍂', '鐢', '钅', '锦', '雂', '靲', '顉', '鳹', '鵭', '黅', '齽', '㕋', '㦗', '㩒', '㪁', '㯲', '㱈', '㱽', '㲐', '㾣', '䃢', '䋮', '䌝', '䑤', '䔷', '䘳', '䥅', '䥆', '䦦', '䫴', '䶖']"
형,74,"['亨', '侀', '兄', '刑', '哼', '坓', '型', '夐', '娙', '嵤', '形', '悙', '擤', '泂', '泶', '浻', '涥', '滎', '滢', '潆', '瀅', '瀠', '灐', '炯', '熒', '珩', '瑩', '硎', '脝', '荆', '荊', '荥', '荧', '萤', '蓥', '藀', '蘅', '蛍', '蛵', '螢', '衡', '褮', '詗', '诇', '賯', '迥', '逈', '邢', '郉', '鉶', '鋞', '鎣', '铏', '陉', '陘', '馨', '鶑', '㐩', '㓝', '㚾', '㢠', '㣜', '㭢', '㯏', '㺾', '㼆', '㼛', '䅽', '䚘', '䢛', '䣆', '䤯', '䤰', '䳙']"
은,74,"['乚', '听', '嗯', '嚚', '圁', '垠', '垦', '垽', '峎', '峾', '嶾', '恩', '慇', '慭', '憖', '憗', '懚', '摁', '斦', '檃', '檭', '檼', '櫽', '殷', '泿', '溵', '濦', '煾', '犾', '狺', '猌', '珢', '瘾', '癮', '磤', '稳', '穏', '蒑', '蒽', '蘟', '訔', '訚', '誾', '讔', '鄞', '銀', '银', '隐', '隠', '隱', '齗', '龂', '㐆', '㒚', '㕶', '㙬', '㡥', '㤙', '㥯', '㥼', '㦩', '㴈', '㶏', '㹜', '㹞', '䅰', '䇵', '䌥', '䓄', '䖐', '䖜', '䨸', '䭡', '䴦']"
배,74,"['伓', '俖', '俳', '倍', '偝', '啡', '坏', '坯', '培', '妚', '嶏', '徘', '扒', '拜', '拝', '排', '掰', '揹', '杯', '柸', '桮', '毰', '湃', '炋', '焙', '猅', '环', '琣', '琲', '盃', '碚', '禙', '肧', '背', '胚', '荖', '蓓', '蓜', '衃', '裴', '裵', '褙', '賠', '赔', '軰', '輩', '輫', '辈', '配', '醅', '阫', '陪', '韛', '㔨', '㗑', '㚰', '㟝', '㠔', '㤳', '㮎', '㯁', '㰆', '㶔', '㶨', '㶪', '㻗', '㾦', '䋔', '䋳', '䒔', '䔒', '䣙', '䪹', '䫊']"
망,73,"['亡', '亾', '兦', '吂', '壾', '奀', '妄', '娏', '忘', '忙', '恾', '惘', '望', '朢', '杗', '杧', '棢', '汒', '漭', '焹', '牤', '琞', '痝', '盳', '硥', '硭', '笀', '網', '纲', '网', '罒', '罓', '罔', '芒', '茫', '茻', '莣', '莽', '莾', '菵', '蘉', '蛧', '蝄', '蟒', '蠎', '誷', '輞', '辋', '邙', '釯', '鋩', '铓', '魍', '㒺', '㕵', '㟌', '㟐', '㟿', '㤀', '㬒', '䁳', '䅒', '䋄', '䋞', '䍏', '䒎', '䒽', '䓼', '䥈', '䰣', '䰶', '䱩', '䵨']"
빈,73,"['份', '傧', '儐', '嚬', '娦', '嫔', '嬪', '宾', '彬', '摈', '擯', '斌', '朩', '梹', '椕', '槟', '檳', '殡', '殯', '浜', '滨', '濒', '濱', '濵', '瀕', '牝', '獱', '玭', '瑸', '璸', '矉', '礗', '穦', '繽', '缤', '膑', '臏', '薲', '蘋', '蠙', '豩', '豳', '貧', '賓', '賔', '贫', '邠', '鑌', '镔', '霦', '頻', '顮', '顰', '频', '颦', '馪', '驞', '髌', '髕', '髩', '鬂', '鬓', '鬢', '㟗', '㡦', '㯽', '㰋', '㺍', '㻞', '䎙', '䚔', '䧬', '䨈']"
